entity_id,org_id,value,datasource,created_date,modified_date
100001030086.0,1.0,724500OHYNDT9OY6Q215,31599.0,,
100001030087.0,1.0,724500OMVLDXW3X3VE64,31600.0,,
100001030088.0,1.0,724500P2KWMJER1T2J60,31601.0,,
100001030089.0,1.0,724500PKTT2P9BGHJ390,31602.0,,
100001030090.0,1.0,724500PN0FW6K59S3X41,31603.0,,
100001030091.0,1.0,724500PQ9YYODUMJX674,31604.0,,
100001030092.0,1.0,724500PTA4F35S8DM178,31605.0,,
100001030093.0,1.0,724500PXWI3E446KEX31,31606.0,,
100001030094.0,1.0,724500Q03K04L0479N30,31607.0,,
100001030095.0,1.0,724500Q049JCXKAV5Z89,31608.0,,
100001030096.0,1.0,724500Q21GMC2GYKCQ29,31609.0,,
100001030097.0,1.0,724500QAXAH7H6YZ0L28,31610.0,,
100001030098.0,1.0,724500QT7H95GQOSXG24,31611.0,,
100001030099.0,1.0,724500QXCRAAGDLGC705,31612.0,,
100001030100.0,1.0,724500R0A4DYTR3KW367,31613.0,,
100001030101.0,1.0,724500R8TR7N63BLGA26,31614.0,,
100001030102.0,1.0,724500RE3B83659VI370,31615.0,,
100001030103.0,1.0,724500RKMOD48AIWKD94,31616.0,,
100001030104.0,1.0,724500S36GIRXX6FGV24,31617.0,,
100001030105.0,1.0,724500SBIA8UOHK3CI46,31618.0,,
100001030106.0,1.0,724500SFLP1RO7AGS525,31619.0,,
100001030107.0,1.0,724500T50YUNT5M7QJ91,31620.0,,
100001030108.0,1.0,724500TCRYP48IZQ0797,31621.0,,
100001030109.0,1.0,724500THFOJDSNTKZF84,31622.0,,
100001030110.0,1.0,724500TOC1GK64ILRE95,31623.0,,
100001030111.0,1.0,724500TPYP3DXYWG9N63,31624.0,,
100001030112.0,1.0,724500U0CJWD5IX81527,31625.0,,
100001030113.0,1.0,724500UF50RP7H3I7O35,31626.0,,
100001030114.0,1.0,724500UH6Q0L2X7W1E02,31627.0,,
100001030115.0,1.0,724500UNG7DNICYDX534,31628.0,,
100001030116.0,1.0,724500UTYUSS56QEBB66,31629.0,,
100001030117.0,1.0,724500V5X69OIH2WB504,31630.0,,
100001030118.0,1.0,724500V6ZHI91QY7NZ81,31631.0,,
100001030119.0,1.0,724500VCE5M77E44XC35,31632.0,,
100001030120.0,1.0,724500VF5GH2E6ZVTZ24,31633.0,,
100001030121.0,1.0,724500VQNOZD7Z6XWY90,31634.0,,
100001030122.0,1.0,724500VV50IIR822IF43,31635.0,,
100001030123.0,1.0,724500VW07M385G0GJ12,31636.0,,
100001030124.0,1.0,724500VWEZB8OFPEHL56,31637.0,,
100001030125.0,1.0,724500W4VBNFU9W1LD34,31638.0,,
100001030126.0,1.0,724500W85WRZ06YQ0G23,31639.0,,
100001030127.0,1.0,724500W9R73O6ROR3K41,31640.0,,
100001030128.0,1.0,724500WHC7BXBJ54FV16,31641.0,,
100001030129.0,1.0,724500X31GATS9BILS77,31642.0,,
100001030130.0,1.0,724500XKR0HKSLU3IX44,31643.0,,
100001030131.0,1.0,724500XV5S7H3JY72005,31644.0,,
100001030132.0,1.0,724500Y3W9PK8W494582,31645.0,,
100001030133.0,1.0,724500Y561Q1L8ZDMD02,31646.0,,
100001030134.0,1.0,724500Y8X1JWUD175175,31647.0,,
100001030135.0,1.0,724500YEPQI68FD9IO13,31648.0,,
100001030136.0,1.0,724500ZFPJH8R3O5C152,31649.0,,
100001030137.0,1.0,724500ZJ12UDJECI3819,31650.0,,
100001030138.0,1.0,724500ZKX5GL3J1OEN03,31651.0,,
100001030139.0,1.0,724500ZOBY1DC1ML5S55,31652.0,,
100001030140.0,1.0,724500ZRR861WW8XB980,31653.0,,
100001030141.0,1.0,7437001CLXDX1A340730,31654.0,,
100001030142.0,1.0,7437001T4BINO822SO90,31655.0,,
100001030143.0,1.0,74370022196XJECDLI30,31656.0,,
100001030144.0,1.0,7437003KOYOCVWJ5X198,31657.0,,
100001030145.0,1.0,7437003WALDXOKG5X363,31658.0,,
100001030146.0,1.0,74370047M2CJL7F6LK92,31659.0,,
100001030147.0,1.0,7437004BIDCYGTHFR242,31660.0,,
100001030148.0,1.0,7437005GCN3H6F2GOW62,31661.0,,
100001030149.0,1.0,7437005H4MS16SXOU192,31662.0,,
100001030150.0,1.0,74370061PO7C10E3PA54,31663.0,,
100001030151.0,1.0,7437006KP1SE1OOPDA19,31664.0,,
100001030152.0,1.0,74370093ZIJ7V3ALV287,31665.0,,
100001030153.0,1.0,7437009OJZ8Z0Z7JES15,31666.0,,
100001030154.0,1.0,743700A15E1K77UD6V57,31667.0,,
100001030155.0,1.0,743700A30JW7FPYVBN67,31668.0,,
100001030156.0,1.0,743700ADF9OVGU2MSH39,31669.0,,
100001030157.0,1.0,743700B5PTNBOA7OZX12,31670.0,,
100001030158.0,1.0,743700BDBS0RI8X0Q156,31671.0,,
100001030159.0,1.0,743700BIOV2MWLK7GA26,31672.0,,
100001030160.0,1.0,743700BPZZTP5NHI7121,31673.0,,
100001030161.0,1.0,743700BUA34C9VORQI02,31674.0,,
100001030162.0,1.0,743700C495NRSOE3XQ42,31675.0,,
100001030163.0,1.0,743700CCJCQZ4VJ5TD31,31676.0,,
100001030164.0,1.0,743700CKXLIQMTTCB669,31677.0,,
100001030165.0,1.0,743700DDKEVX6O4X9Q03,31678.0,,
100001030166.0,1.0,743700EN3I24JBV52A34,31679.0,,
100001030167.0,1.0,743700EU08PLD6THER05,31680.0,,
100001030168.0,1.0,743700FCFDFKOW98AL06,31681.0,,
100001030169.0,1.0,743700FT29J4P1V9OG53,31682.0,,
100001030170.0,1.0,743700FYH1E6SDA4GS40,31683.0,,
100001030171.0,1.0,743700G6LO6EB0O1SO80,31684.0,,
100001030172.0,1.0,743700GUJT5WVN10JX20,31685.0,,
100001030173.0,1.0,743700H0UCVNPOGDUF25,31686.0,,
100001030174.0,1.0,743700HGB1CRPBRA1K29,31687.0,,
100001030175.0,1.0,743700HQH2BHF2NMQ531,31688.0,,
100001030176.0,1.0,743700HV0HIN0858HA45,31689.0,,
100001030177.0,1.0,743700JNE1SE9RQ3EB97,31690.0,,
100001030178.0,1.0,743700KG95588SM04F50,31691.0,,
100001030179.0,1.0,743700KM515NKCCZ2D33,31692.0,,
100001030180.0,1.0,743700L4QTYVPCAR1I20,31693.0,,
100001030181.0,1.0,743700LGR8T2LWYO3081,31694.0,,
100001030182.0,1.0,743700LQU4DNAX6Y2K88,31695.0,,
100001030183.0,1.0,743700MBD7V6MC8UZH35,31696.0,,
100001030184.0,1.0,743700MLR8X9JSC5AG06,31697.0,,
100001030185.0,1.0,743700NRIOFF0UQUZT59,31698.0,,
100001030186.0,1.0,743700OIUDEAUXI8A934,31699.0,,
100001030187.0,1.0,743700OWXQZ1U57I5676,31700.0,,
100001030188.0,1.0,743700OXT68Q0S0A1A95,31701.0,,
100001030189.0,1.0,743700P9IFUE9NYFOQ09,31702.0,,
100001030190.0,1.0,743700PDOL04JMEIVU94,31703.0,,
100001030191.0,1.0,743700Q589MIPGUSPE85,31704.0,,
100001030192.0,1.0,743700Q6TY89ZONEJX22,31705.0,,
100001030193.0,1.0,743700RE0XW8XG3W4115,31706.0,,
100001030194.0,1.0,743700RPFVO659WWIP89,31707.0,,
100001030195.0,1.0,743700SY7D08I5M2E715,31708.0,,
100001030196.0,1.0,743700TI53U13RNSGJ71,31709.0,,
100001030197.0,1.0,743700U290C7RX1F9S13,31710.0,,
100001030198.0,1.0,743700UT27XR7EESZG59,31711.0,,
100001030199.0,1.0,743700WG1K2ANE6T7L83,31712.0,,
100001030200.0,1.0,743700X0EYGDUT2J6U98,31713.0,,
100001030201.0,1.0,743700XDX6UHU0RS4C83,31714.0,,
100001030202.0,1.0,743700Y0MHQ7O7ULD528,31715.0,,
100001030203.0,1.0,743700YBQQLW24NT7I91,31716.0,,
100001030204.0,1.0,743700YDKSOUOKR2YF96,31717.0,,
100001030205.0,1.0,743700Z4TSY7VBH1V330,31718.0,,
100001030206.0,1.0,743700ZTQOG3OVDIKR21,31719.0,,
100001030207.0,1.0,745P3MMS7E8CUVXDRJ82,31720.0,,
100001030208.0,1.0,74780000S0CHOUV8HI74,31721.0,,
100001030209.0,1.0,74780080B3J1A5AOWK36,31722.0,,
100001030210.0,1.0,74780090C6DULQ5NK793,31723.0,,
100001030211.0,1.0,747800F08DR7TOS6X192,31724.0,,
100001030212.0,1.0,747800K0C9KPFM29OS60,31725.0,,
100001030213.0,1.0,747800L0HADBREXY2711,31726.0,,
100001030214.0,1.0,747800N0666HD1320P53,31727.0,,
100001030215.0,1.0,747800U0299IGAH65974,31728.0,,
100001030216.0,1.0,76DTN3VT73WXCOTLTL55,31729.0,,
100001030217.0,1.0,7870VFI06A9LU2V3PM82,31730.0,,
100001030218.0,1.0,7872004GNJZFZYG79D58,31731.0,,
100001030219.0,1.0,7872006AZAFVTVIQ3G32,31732.0,,
100001030220.0,1.0,787200AGOIKCO1YNXZ79,31733.0,,
100001030221.0,1.0,787200BEK8BC407X7J79,31734.0,,
100001030222.0,1.0,787200GOILMKKQETTW37,31735.0,,
100001030223.0,1.0,787200KDNYVLC2ELYG87,31736.0,,
100001030224.0,1.0,787200PEYSCWTNJNMR53,31737.0,,
100001030225.0,1.0,787200T08900BKAV7587,31738.0,,
100001030226.0,1.0,78900004JRKGL7W1NT17,31739.0,,
100001030227.0,1.0,7890000MTQ0S9VY47X30,31740.0,,
100001030228.0,1.0,7890000PALXE0100Q814,31741.0,,
100001030229.0,1.0,78900029M5OOCV5YAY56,31742.0,,
100001030230.0,1.0,7890002FWCPTIGND4K41,31743.0,,
100001030231.0,1.0,7890002G98SY237S0Y70,31744.0,,
100001030232.0,1.0,7890002Y33308T0DLM75,31745.0,,
100001030233.0,1.0,7890003EBGYKQKKFKE32,31746.0,,
100001030234.0,1.0,7890003F5C19ALZBS418,31747.0,,
100001030235.0,1.0,7890003XL281DFSLEQ74,31748.0,,
100001030236.0,1.0,7890004ARP2VFYAW4818,31749.0,,
100001030237.0,1.0,7890004B1I1UAR4WJ563,31750.0,,
100001030238.0,1.0,7890004HF2D480FTBY66,31751.0,,
100001030239.0,1.0,7890004KKWWQU3RI2R97,31752.0,,
100001030240.0,1.0,7890005BR5XVCFXN3419,31753.0,,
100001030241.0,1.0,7890005FEEZV97ZYCL90,31754.0,,
100001030242.0,1.0,7890005YQXBTRIYDY554,31755.0,,
100001030243.0,1.0,78900067TPE5637LI553,31756.0,,
100001030244.0,1.0,7890006A2EF7UABLGZ05,31757.0,,
100001030245.0,1.0,7890006E2Y5KJL5RIT30,31758.0,,
100001030246.0,1.0,7890006E6AYACJD3KM63,31759.0,,
100001030247.0,1.0,7890006Q7VY8PIGV3I97,31760.0,,
100001030248.0,1.0,7890006SMRZ09SSHZB18,31761.0,,
100001030249.0,1.0,789000748KTQCUMJ0R25,31762.0,,
100001030250.0,1.0,7890007ADC13ERACGA47,31763.0,,
100001030251.0,1.0,7890007IGXOC5FGO9P49,31764.0,,
100001030252.0,1.0,7890007J0W09XI078862,31765.0,,
100001030253.0,1.0,7890007RM4JNJIRDVR22,31766.0,,
100001030254.0,1.0,7890007SI5V4X9VNWN86,31767.0,,
100001030255.0,1.0,78900088TBRSRLJFZO73,31768.0,,
100001030256.0,1.0,7890008C1X2789QKU804,31769.0,,
100001030257.0,1.0,7890008NVTZYLSIJNP34,31770.0,,
100001030258.0,1.0,7890008QJ7X4ILTXMA89,31771.0,,
100001030259.0,1.0,7890009ADIAS7YEZE449,31772.0,,
100001030260.0,1.0,7890009N44HOWA5UHG14,31773.0,,
100001030261.0,1.0,7890009OOFH8FTUFVZ72,31774.0,,
100001030262.0,1.0,789000A1HE98QODHC685,31775.0,,
100001030263.0,1.0,789000A357D4B7JZ9K79,31776.0,,
100001030264.0,1.0,789000CG96X4JAW7NP35,31777.0,,
100001030265.0,1.0,789000COU3C6FTOGB504,31778.0,,
100001030266.0,1.0,789000CTA2A1YV28WT73,31779.0,,
100001030267.0,1.0,789000D0QULW3EE31N02,31780.0,,
100001030268.0,1.0,789000D226ZXW3IMW239,31781.0,,
100001030269.0,1.0,789000D60VOUB2LYN184,31782.0,,
100001030270.0,1.0,789000DLAX7MJ1WIJU47,31783.0,,
100001030271.0,1.0,789000DNLGQWV6Z3D703,31784.0,,
100001030272.0,1.0,789000DRMY5ATLHBA440,31785.0,,
100001030273.0,1.0,789000E0F702OZ6WTZ16,31786.0,,
100001030274.0,1.0,789000E4DYLV5SKVMV55,31787.0,,
100001030275.0,1.0,789000E4UZB42H2HX767,31788.0,,
100001030276.0,1.0,789000EEA3BZ232JDD19,31789.0,,
100001030277.0,1.0,789000EGOTN29LE9LV04,31790.0,,
100001030278.0,1.0,789000EJIA9VE9VCSM88,31791.0,,
100001030279.0,1.0,789000EJNPPHXST5UQ20,31792.0,,
100001030280.0,1.0,789000F1WQ84YM4OTI69,31793.0,,
100001030281.0,1.0,789000FCGKBAHN2G1Q81,31794.0,,
100001030282.0,1.0,789000FE3J8XNXNHTU84,31795.0,,
100001030283.0,1.0,789000G8MR3GA25EEC51,31796.0,,
100001030284.0,1.0,789000GF52GR5W31L859,31797.0,,
100001030285.0,1.0,789000GF6519M9QYGM16,31798.0,,
100001030286.0,1.0,789000GHOACS9QIMMO62,31799.0,,
100001030287.0,1.0,789000GHZSCR1M3H3S36,31800.0,,
100001030288.0,1.0,789000GNLGWX43QITV92,31801.0,,
100001030289.0,1.0,789000GNT7B11J4WTZ60,31802.0,,
100001030290.0,1.0,789000GUIYPFAZSJPM82,31803.0,,
100001030291.0,1.0,789000H3ZY0FEE8YTI46,31804.0,,
100001030292.0,1.0,789000H90HAJLG4FCW58,31805.0,,
100001030293.0,1.0,789000HW00SONFTYQU52,31806.0,,
100001030294.0,1.0,789000I1DNEHEI7FSV27,31807.0,,
100001030295.0,1.0,789000IY3PBYNGGEJI93,31808.0,,
100001030296.0,1.0,789000IZNNO3G9XRXV62,31809.0,,
100001030297.0,1.0,789000J1WFLBD2TRN278,31810.0,,
100001030298.0,1.0,789000J4L7UFTRMDR776,31811.0,,
100001030299.0,1.0,789000JGXG0GJHQ30R79,31812.0,,
100001030300.0,1.0,789000K89OJAFI6OBW19,31813.0,,
100001030301.0,1.0,789000KRXHIXWY120V35,31814.0,,
100001030302.0,1.0,789000KWOK751Q6R8875,31815.0,,
100001030303.0,1.0,789000LPRWWFODZ4B675,31816.0,,
100001030304.0,1.0,789000MQD1KF4CI9AU45,31817.0,,
100001030305.0,1.0,789000MQI80GQZ4GT418,31818.0,,
100001030306.0,1.0,789000N0C9RW10HYMX69,31819.0,,
100001030307.0,1.0,789000N4C65TAWHBRX24,31820.0,,
100001030308.0,1.0,789000N6LO7NW2CREM64,31821.0,,
100001030309.0,1.0,789000N6OUUIU2WPBA15,31822.0,,
100001030310.0,1.0,789000NE02U1OESWWE90,31823.0,,
100001030311.0,1.0,789000NMHAXXV03LL544,31824.0,,
100001030312.0,1.0,789000NMN48YR9S00Z59,31825.0,,
100001030313.0,1.0,789000OHBX01CPGNPT93,31826.0,,
100001030314.0,1.0,789000OXCZWOR0OAJO24,31827.0,,
100001030315.0,1.0,789000P1DTT9LSJ4PR20,31828.0,,
100001030316.0,1.0,789000PDPQIKETV74E31,31829.0,,
100001030317.0,1.0,789000PPRVQ1336X9Y83,31830.0,,
100001030318.0,1.0,789000PSCVVHEUP8OD44,31831.0,,
100001030319.0,1.0,789000PSQI0CXDZYQ530,31832.0,,
100001030320.0,1.0,789000PX0QPTYTPZOI49,31833.0,,
100001030321.0,1.0,789000Q21SW842S9IJ58,31834.0,,
100001030322.0,1.0,789000QMDIQJEE6IGD10,31835.0,,
100001030323.0,1.0,789000QOP57BHWV47W80,31836.0,,
100001030324.0,1.0,789000QQGE439R6UMC32,31837.0,,
100001030325.0,1.0,789000R491PK59JWH828,31838.0,,
100001030326.0,1.0,789000RCJXP4HUL1SM26,31839.0,,
100001030327.0,1.0,789000RCNG97UV50EE03,31840.0,,
100001030328.0,1.0,789000RP1WLAJ6UMHW91,31841.0,,
100001030329.0,1.0,789000RZ5EV0HC8CQ559,31842.0,,
100001030330.0,1.0,789000S2WG64G3D6NG40,31843.0,,
100001030331.0,1.0,789000SC2GW73BIROY46,31844.0,,
100001030332.0,1.0,789000SJIW4XWEZL5A76,31845.0,,
100001030333.0,1.0,789000STDVBPGEJLK432,31846.0,,
100001030334.0,1.0,789000SXVKCU8TLWXQ46,31847.0,,
100001030335.0,1.0,789000T3YW6IX5XIK898,31848.0,,
100001030336.0,1.0,789000THRHGRI4JYBZ48,31849.0,,
100001030337.0,1.0,789000TK59B3HLBIC860,31850.0,,
100001030338.0,1.0,789000TUMN63Z28TJ497,31851.0,,
100001030339.0,1.0,789000TZGA7P2TU3FX81,31852.0,,
100001030340.0,1.0,789000U4DJBD2EVV5N05,31853.0,,
100001030341.0,1.0,789000U6ASYOTXZLBH37,31854.0,,
100001030342.0,1.0,789000U948301AIXTU14,31855.0,,
100001030343.0,1.0,789000URXKKQ14VHA645,31856.0,,
100001030344.0,1.0,789000V1JK9M6W0RB563,31857.0,,
100001030345.0,1.0,789000VBZ7ZXF0HQRF80,31858.0,,
100001030346.0,1.0,789000VGVFLH43JQJL90,31859.0,,
100001030347.0,1.0,789000VRFVY3D0YO2710,31860.0,,
100001030348.0,1.0,789000VSAJFDWONLEM86,31861.0,,
100001030349.0,1.0,789000VYQF5IDGG49908,31862.0,,
100001030350.0,1.0,789000W8HVAZCXF6O806,31863.0,,
100001030351.0,1.0,789000WG1J17XNT2ZY54,31864.0,,
100001030352.0,1.0,789000WKDT2E21QSBG04,31865.0,,
100001030353.0,1.0,789000X20ITI3ANQEL70,31866.0,,
100001030354.0,1.0,789000X49G1ZL3STWU63,31867.0,,
100001030355.0,1.0,789000XKS48D6M978N04,31868.0,,
100001030356.0,1.0,789000XXV4Q0KZC7IV52,31869.0,,
100001030357.0,1.0,789000Y21Q6IF4SIY487,31870.0,,
100001030358.0,1.0,789000Y3K9B2HB4NN213,31871.0,,
100001030359.0,1.0,789000YJ6N7EHYQ4BZ63,31872.0,,
100001030360.0,1.0,789000YT5TH5YZMC4Q14,31873.0,,
100001030361.0,1.0,789000YZQRPU4RDKPA38,31874.0,,
100001030362.0,1.0,789000Z4GMB7TTMI9N45,31875.0,,
100001030363.0,1.0,789000ZIPI7C5HTVK898,31876.0,,
100001030364.0,1.0,789000ZJOBYKGDYINA91,31877.0,,
100001030365.0,1.0,789000ZQ1F4GRSV2W302,31878.0,,
100001030366.0,1.0,789000ZSYXQD4Y7YRG72,31879.0,,
100001030367.0,1.0,789000ZUIRVR10WJ3Q14,31880.0,,
100001030368.0,1.0,7CPI4ZQUQVBDH8SA1F44,31881.0,,
100001030369.0,1.0,7E0MZ0QJ747MW6UMUW55,31882.0,,
100001030370.0,1.0,7GSDZ7MVLKSE8GREWC75,31883.0,,
100001030371.0,1.0,7H6GLXDRUGQFU57RNE97,31884.0,,
100001030372.0,1.0,7IQ5XUPLHIUYZ3YUDO63,31885.0,,
100001030373.0,1.0,7K0APUY878Q0CS7GKP44,31886.0,,
100001030374.0,1.0,7LLHQS68KCIGNZBR7918,31887.0,,
100001030375.0,1.0,7M2Q77WI4MC6Z0NHKK48,31888.0,,
100001030376.0,1.0,7N7YKE66OZ27KON72O26,31889.0,,
100001030377.0,1.0,7PDDXEMZ0ZV0CEDU4D16,31890.0,,
100001030378.0,1.0,7PK73JK4YJP6LTNBP291,31891.0,,
100001030379.0,1.0,7QYB5XBSRFPHJNR8FJ65,31892.0,,
100001030380.0,1.0,7RT562WS8JOVL7VMXP03,31893.0,,
100001030381.0,1.0,7RZYCUTSFF0E1JT7T736,31894.0,,
100001030382.0,1.0,7V9S3OCJVMU2RMU0SF86,31895.0,,
100001030383.0,1.0,81560000DB03666DF212,31896.0,,
100001030384.0,1.0,81560004A295D2EB5395,31897.0,,
100001030385.0,1.0,815600058878D2645485,31898.0,,
100001030386.0,1.0,815600068D1369874B42,31899.0,,
100001030387.0,1.0,81560006C18832ACD262,31900.0,,
100001030388.0,1.0,81560006C451D6E41089,31901.0,,
100001030389.0,1.0,81560006CC40E9A86833,31902.0,,
100001030390.0,1.0,81560007117BFBEBC682,31903.0,,
100001030391.0,1.0,8156000962B2EB41FE28,31904.0,,
100001030392.0,1.0,8156000A2828EF8E2948,31905.0,,
100001030393.0,1.0,8156000A5AE710A62B06,31906.0,,
100001030394.0,1.0,8156000A7D8B73A80227,31907.0,,
100001030395.0,1.0,8156000B78612E165967,31908.0,,
100001030396.0,1.0,8156000C539D6DF54787,31909.0,,
100001030397.0,1.0,8156000C9AD15E1C9906,31910.0,,
100001030398.0,1.0,8156000CD4B8666BC395,31911.0,,
100001030399.0,1.0,8156000DA26F6747AA76,31912.0,,
100001030400.0,1.0,8156000F82E2E4BE2375,31913.0,,
100001030401.0,1.0,8156000FDA708CCC0E18,31914.0,,
100001030402.0,1.0,81560010462E3FD6A593,31915.0,,
100001030403.0,1.0,81560010B75E37143C84,31916.0,,
100001030404.0,1.0,815600110244AC18B089,31917.0,,
100001030405.0,1.0,815600114078ECE44426,31918.0,,
100001030406.0,1.0,815600114349A04CDA93,31919.0,,
100001030407.0,1.0,81560012272E3A5C2A12,31920.0,,
100001030408.0,1.0,81560012377839EEF585,31921.0,,
100001030409.0,1.0,81560012411D366DFC08,31922.0,,
100001030410.0,1.0,8156001266EB0722AE15,31923.0,,
100001030411.0,1.0,81560012DBA581B89C97,31924.0,,
100001030412.0,1.0,81560013E411E7E44B75,31925.0,,
100001030413.0,1.0,815600150B9B266D5D16,31926.0,,
100001030414.0,1.0,815600155A09FB51F314,31927.0,,
100001030415.0,1.0,81560015A3DBCBD27F31,31928.0,,
100001030416.0,1.0,81560015FF1E8EA8FB05,31929.0,,
100001030417.0,1.0,815600185B785C78CE62,31930.0,,
100001030418.0,1.0,8156001ABE0E9F9D8914,31931.0,,
100001030419.0,1.0,8156001B63C8F7E62D66,31932.0,,
100001030420.0,1.0,8156001CB3B48E80F923,31933.0,,
100001030421.0,1.0,8156001CCD394FB00D46,31934.0,,
100001030422.0,1.0,8156001D6D31AD6EC044,31935.0,,
100001030423.0,1.0,8156001D74BFA3D1B283,31936.0,,
100001030424.0,1.0,8156001DDA4FFA9B6007,31937.0,,
100001030425.0,1.0,8156001E5EE2ECD8EC33,31938.0,,
100001030426.0,1.0,8156001FE8D0D2DE2055,31939.0,,
100001030427.0,1.0,81560020909EF8D27921,31940.0,,
100001030428.0,1.0,815600219978E5D54C44,31941.0,,
100001030429.0,1.0,8156002283D782918F93,31942.0,,
100001030430.0,1.0,81560022A028D79BA511,31943.0,,
100001030431.0,1.0,81560025A4DA74A72216,31944.0,,
100001030432.0,1.0,815600264E5F3D73FB43,31945.0,,
100001030433.0,1.0,81560029435ED2C77435,31946.0,,
100001030434.0,1.0,8156002A63D379568C78,31947.0,,
100001030435.0,1.0,8156002BC24AAEAA6D94,31948.0,,
100001030436.0,1.0,8156002D4C4D09455183,31949.0,,
100001030437.0,1.0,8156002DAF89FD6ABA39,31950.0,,
100001030438.0,1.0,8156002F8701A7507679,31951.0,,
100001030439.0,1.0,8156002FB5E99DB3DD86,31952.0,,
100001030440.0,1.0,8156002FDC7E871F0969,31953.0,,
100001030441.0,1.0,815600304E07CB7B7E21,31954.0,,
100001030442.0,1.0,815600315695265EC635,31955.0,,
100001030443.0,1.0,815600319A927943CD22,31956.0,,
100001030444.0,1.0,815600326A54993A2472,31957.0,,
100001030445.0,1.0,81560032AE819C3C2A72,31958.0,,
100001030446.0,1.0,815600331BDD24D23924,31959.0,,
100001030447.0,1.0,815600339A0A1B728938,31960.0,,
100001030448.0,1.0,815600340107392D6188,31961.0,,
100001030449.0,1.0,8156003421CEAC453E77,31962.0,,
100001030450.0,1.0,815600352B30936FB366,31963.0,,
100001030451.0,1.0,815600354AD6243BD281,31964.0,,
100001030452.0,1.0,815600354DEDBD0BA991,31965.0,,
100001030453.0,1.0,8156003676C6E7937F90,31966.0,,
100001030454.0,1.0,815600370D272CC31997,31967.0,,
100001030455.0,1.0,8156003897FF4DA2F938,31968.0,,
100001030456.0,1.0,81560038D1C770BEAE04,31969.0,,
100001030457.0,1.0,8156003B4BB578B9F794,31970.0,,
100001030458.0,1.0,8156003C4F9909E11737,31971.0,,
100001030459.0,1.0,8156003C58A278C02351,31972.0,,
100001030460.0,1.0,8156003DD862D9A62E16,31973.0,,
100001030461.0,1.0,81560040E5B2072BE628,31974.0,,
100001030462.0,1.0,81560040ECD9B2800996,31975.0,,
100001030463.0,1.0,8156004122BA2F07AA58,31976.0,,
100001030464.0,1.0,81560041258C98DE7F61,31977.0,,
100001030465.0,1.0,81560041C853AE5B9057,31978.0,,
100001030466.0,1.0,815600423035CD809556,31979.0,,
100001030467.0,1.0,81560043E1885948C154,31980.0,,
100001030468.0,1.0,81560046323911F1FE58,31981.0,,
100001030469.0,1.0,81560046B3ED0EF03E88,31982.0,,
100001030470.0,1.0,81560047040004B18436,31983.0,,
100001030471.0,1.0,815600473CA2DC3BF361,31984.0,,
100001030472.0,1.0,815600475EF0126C9321,31985.0,,
100001030473.0,1.0,8156004793A804D35A34,31986.0,,
100001030474.0,1.0,8156004B3F28B66B9237,31987.0,,
100001030475.0,1.0,8156004BFEE098281115,31988.0,,
100001030476.0,1.0,8156004DC90904E02A60,31989.0,,
100001030477.0,1.0,8156004F43A32BA75581,31990.0,,
100001030478.0,1.0,815600506A56CB3DAE45,31991.0,,
100001030479.0,1.0,81560052EEB1BCB7D963,31992.0,,
100001030480.0,1.0,8156005377FF9ADDDD86,31993.0,,
100001030481.0,1.0,81560054B48979390098,31994.0,,
100001030482.0,1.0,81560054BC53AD493394,31995.0,,
100001030483.0,1.0,815600550840D4683E48,31996.0,,
100001030484.0,1.0,81560055F877B0647074,31997.0,,
100001030485.0,1.0,815600560A57E93DB337,31998.0,,
100001030486.0,1.0,8156005679BF20780142,31999.0,,
100001030487.0,1.0,81560056E2BF838E7067,32000.0,,
100001030488.0,1.0,815600572116D9650E94,32001.0,,
100001030489.0,1.0,81560057C2882879AA21,32002.0,,
100001030490.0,1.0,8156005856BC986AE819,32003.0,,
100001030491.0,1.0,815600588D34354F9F85,32004.0,,
100001030492.0,1.0,8156005902A7BC6EFF44,32005.0,,
100001030493.0,1.0,81560059D059E36A3762,32006.0,,
100001030494.0,1.0,8156005AC31F7B615B23,32007.0,,
100001030495.0,1.0,8156005C51E8E4D8CF93,32008.0,,
100001030496.0,1.0,8156005C716106048E84,32009.0,,
100001030497.0,1.0,8156005DF60C12E73E58,32010.0,,
100001030498.0,1.0,8156005F93C1C81C7A79,32011.0,,
100001030499.0,1.0,8156006142CDE99AD788,32012.0,,
100001030500.0,1.0,815600616C0F95E92748,32013.0,,
100001030501.0,1.0,8156006226712DDB7339,32014.0,,
100001030502.0,1.0,8156006394A0ABAC0C86,32015.0,,
100001030503.0,1.0,815600640854B0CE7D85,32016.0,,
100001030504.0,1.0,81560064085A02B2B297,32017.0,,
100001030505.0,1.0,81560064314AD96DE373,32018.0,,
100001030506.0,1.0,815600647462D0CE5925,32019.0,,
100001030507.0,1.0,815600665425CEDBC524,32020.0,,
100001030508.0,1.0,81560066BB89639B8404,32021.0,,
100001030509.0,1.0,815600694C453CC37627,32022.0,,
100001030510.0,1.0,815600696167F5DFE413,32023.0,,
100001030511.0,1.0,8156006CD76BA9A5CC43,32024.0,,
100001030512.0,1.0,8156006D0BA2A1C76678,32025.0,,
100001030513.0,1.0,8156006D353E019A4593,32026.0,,
100001030514.0,1.0,8156006D92DE9E2EC377,32027.0,,
100001030515.0,1.0,8156006F46353FC20782,32028.0,,
100001030516.0,1.0,815600712E1764BEF578,32029.0,,
